age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30, Private,235297, Bachelors,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4474,0,39, United-States, >50K
23, Self-emp-inc,166078, Some-college,9, Divorced, ?, Not-in-family, White, Female,-3,0,16, Italy, <=50K
36, Private,219955, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,30,0,40, Canada, <=50K
36, Private,183264, Assoc-voc,10, Married-civ-spouse, Sales, Husband, White, Male,4333,0,49, United-States, <=50K
28, State-gov,233031, Bachelors,12, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,39, Philippines, <=50K
47, Private,99607, Assoc-acdm,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,-19,0,57, United-States, <=50K
23, ?,39166, Some-college,10, Divorced, ?, Not-in-family, White, Female,30,0,39, United-States, <=50K
22, ?,203344, 9th,4, Separated, Priv-house-serv, Unmarried, Black, Female,27,0,39, United-States, <=50K
25, State-gov,124074, Bachelors,12, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,14,-1,39, Vietnam, <=50K
41, Self-emp-inc,119030, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,8,0,57, United-States, >50K
39, Private,68965, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,15473,0,49, United-States, >50K
27, Private,147966, 5th-6th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,-3,1,59, France, <=50K
44, Self-emp-inc,23540, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,6,1762,44, ?, >50K
30, Private,280195, 11th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,22,0,41, United-States, <=50K
46, Self-emp-inc,202254, Some-college,10, Divorced, Other-service, Unmarried, White, Female,-13,0,30, Cambodia, <=50K
40, Private,189441, Some-college,9, Married-AF-spouse, Other-service, Own-child, White, Female,2,-1,39, United-States, <=50K
54, Local-gov,237078, HS-grad,8, Widowed, Sales, Not-in-family, White, Female,11,0,39, Cuba, <=50K
40, Self-emp-not-inc,65075, Some-college,9, Divorced, Craft-repair, Not-in-family, White, Male,17,0,58, United-States, >50K
35, Private,125020, Masters,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7511,0,39, United-States, >50K
32, Federal-gov,399370, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40,0,39, United-States, <=50K
32, Private,157918, HS-grad,9, Separated, Other-service, Unmarried, White, Male,-21,0,40, United-States, <=50K
31, Private,300941, Bachelors,12, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,-13,0,40, China, <=50K
53, Private,276068, Assoc-voc,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3239,0,49, United-States, >50K
35, Private,167241, 1st-4th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,6,1,39, France, <=50K
56, Private,179309, Bachelors,12, Widowed, Adm-clerical, Unmarried, White, Female,7,0,51, United-States, <=50K
51, Private,152083, Bachelors,13, Widowed, Adm-clerical, Unmarried, White, Female,12,0,40, United-States, <=50K
17, ?,193729, Some-college,9, Never-married, ?, Own-child, White, Female,1,0,24, United-States, <=50K
54, Self-emp-inc,150623, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,10,1,44, United-States, >50K
48, Private,188591, 7th-8th,3, Divorced, Other-service, Unmarried, White, Female,19,0,40, United-States, <=50K
84, Local-gov,187231, HS-grad,8, Divorced, Adm-clerical, Unmarried, White, Female,4,0,40, United-States, <=50K
69, Local-gov,254977, HS-grad,8, Widowed, Other-service, Own-child, Black, Female,24,0,32, United-States, <=50K
41, Federal-gov,21917, 10th,4, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,16,1,49, Mexico, <=50K
48, Private,97535, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,-6,-1,39, Dominican-Republic, <=50K
54, Self-emp-not-inc,244900, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,-12,0,12, Puerto-Rico, <=50K
43, Private,317064, Assoc-voc,10, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,5,0,40, United-States, >50K
36, Self-emp-not-inc,204132, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,25,0,39, Cambodia, <=50K
28, Private,159064, Some-college,9, Never-married, Tech-support, Other-relative, White, Male,14,0,39, United-States, <=50K
17, Private,161901, Some-college,9, Never-married, Sales, Own-child, White, Male,-27,0,49, United-States, <=50K
36, Never-worked,269641, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,25,0,39, United-States, <=50K
43, Private,149191, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,1,0,48, United-States, <=50K
38, Private,192613, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-2,0,39, United-States, <=50K
70, Private,172995, HS-grad,2, Married-civ-spouse, Other-service, Other-relative, White, Male,22,0,39, Columbia, <=50K
23, State-gov,152390, HS-grad,8, Widowed, Exec-managerial, Not-in-family, White, Male,1,0,31, El-Salvador, <=50K
32, Private,332888, Masters,13, Never-married, Prof-specialty, Not-in-family, White, Male,35,0,44, Cuba, <=50K
40, Self-emp-inc,42864, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,28,0,5, Cambodia, <=50K
55, Private,35923, Masters,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5,0,39, United-States, >50K
27, Private,299002, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,36,-1,40, United-States, <=50K
17, Private,189344, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,19,-1,39, United-States, <=50K
19, Private,126798, 12th,8, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,32, United-States, <=50K
37, Private,174846, 12th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,19,0,20, Ecuador, >50K
32, Private,106177, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Male,3991,0,60, United-States, >50K
45, Private,328499, HS-grad,8, Never-married, Other-service, Not-in-family, Black, Male,23,0,45, United-States, <=50K
64, Self-emp-not-inc,108155, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,19,0,49, United-States, >50K
40, Private,210897, 7th-8th,4, Widowed, Prof-specialty, Not-in-family, White, Female,12,0,39, United-States, <=50K
52, Private,82894, Masters,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,-8,0,39, United-States, <=50K
31, Private,138945, Bachelors,12, Never-married, Sales, Not-in-family, White, Female,20,0,39, Canada, <=50K
37, Private,201969, 10th,6, Divorced, Other-service, Unmarried, Other, Female,16,0,40, United-States, <=50K
28, ?,177113, Some-college,10, Divorced, ?, Unmarried, White, Female,23,0,39, United-States, <=50K
52, Never-worked,170989, 11th,4, Married-civ-spouse, ?, Husband, Black, Male,47,0,39, United-States, <=50K
33, Private,126670, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,26,-1,39, Mexico, <=50K
50, Private,181385, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,12,0,44, United-States, <=50K
35, Self-emp-inc,172353, Some-college,10, Divorced, Sales, Unmarried, White, Female,18,0,57, United-States, <=50K
31, Private,185916, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,39, Mexico, <=50K
39, Private,55498, 10th,6, Divorced, Other-service, Unmarried, Other, Female,7,0,39, United-States, <=50K
27, Private,272877, 10th,6, Never-married, Other-service, Unmarried, Other, Female,2,0,40, United-States, <=50K
51, Private,53543, HS-grad,8, Divorced, Sales, Not-in-family, White, Male,53,0,49, United-States, >50K
30, Private,136738, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,30,0,39, United-States, <=50K
27, Private,56142, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,35,0,45, United-States, <=50K
46, Self-emp-inc,189273, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,19,0,49, United-States, >50K
22, Private,171970, Some-college,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,15,0,29, United-States, >50K
31, Private,167025, HS-grad,8, Never-married, Handlers-cleaners, Own-child, White, Female,20,0,40, United-States, <=50K
50, Private,96664, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,37,0,39, El-Salvador, <=50K
33, Private,104948, Bachelors,12, Married-civ-spouse, Protective-serv, Husband, White, Male,28,0,43, United-States, >50K
25, Private,170243, Bachelors,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,25,-1,40, China, <=50K
62, Private,171817, 12th,8, Divorced, Machine-op-inspct, Not-in-family, White, Male,11,0,48, United-States, <=50K
54, Private,259199, 7th-8th,4, Widowed, Prof-specialty, Not-in-family, White, Female,-8,0,10, United-States, <=50K
54, Self-emp-inc,27447, HS-grad,8, Divorced, Other-service, Unmarried, White, Female,-14,0,24, United-States, <=50K
19, Private,327773, Some-college,9, Never-married, Sales, Other-relative, White, Male,6,0,39, United-States, >50K
35, ?,170664, Some-college,10, Divorced, ?, Unmarried, White, Female,8,0,34, United-States, <=50K
35, Private,133218, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,4,0,39, United-States, <=50K
42, Private,153332, 12th,8, Never-married, Machine-op-inspct, Other-relative, White, Male,19,-1,19, United-States, <=50K
48, Private,235742, HS-grad,8, Divorced, Adm-clerical, Not-in-family, White, Male,3,0,33, United-States, <=50K
40, Private,225373, Masters,14, Never-married, Sales, Not-in-family, White, Male,3881,0,49, Cuba, <=50K
38, Private,462828, Some-college,9, Never-married, Prof-specialty, Unmarried, Black, Female,10,0,39, Cambodia, <=50K
64, Private,183157, Assoc-voc,10, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,19, United-States, <=50K
35, Private,203200, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,40,-1,39, United-States, >50K
32, Private,169527, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,5,0,39, United-States, >50K
36, Private,156558, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,2,0,49, United-States, <=50K
28, Private,129991, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,39,0,46, United-States, >50K
24, Private,268836, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,21,0,58, United-States, >50K
43, Private,181044, 12th,8, Divorced, Other-service, Not-in-family, White, Male,7,0,49, United-States, <=50K
34, Private,199334, Assoc-acdm,11, Married-civ-spouse, Sales, Wife, Black, Female,-6,0,39, United-States, >50K
31, Private,204367, Masters,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,-9,0,39, United-States, <=50K
44, Self-emp-inc,264014, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,14900,-1,39, United-States, >50K
45, Private,270988, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,37,0,41, United-States, <=50K
62, Self-emp-inc,141597, Some-college,10, Widowed, ?, Unmarried, Black, Female,15,0,39, United-States, <=50K
26, Private,90508, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Female,16,-1,19, United-States, <=50K
34, Private,423382, Some-college,9, Married-AF-spouse, Sales, Own-child, White, Male,6,0,39, United-States, <=50K
35, Private,26851, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,8171,0,40, United-States, >50K
22, Private,155723, Some-college,10, Never-married, Sales, Other-relative, White, Male,-5,0,39, United-States, <=50K
19, Private,201568, 11th,6, Never-married, Farming-fishing, Own-child, White, Male,-8,0,40, United-States, <=50K
54, Self-emp-not-inc,209897, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,-13,-1,39, Dominican-Republic, <=50K
48, Local-gov,196842, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,16,0,40, United-States, >50K
34, Private,195224, Some-college,9, Never-married, Sales, Not-in-family, White, Male,2,0,58, United-States, <=50K
45, Self-emp-not-inc,9489, Some-college,9, Divorced, Sales, Unmarried, White, Male,9,0,39, United-States, <=50K
55, Self-emp-inc,326917, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, Black, Male,23,0,39, United-States, >50K
45, Private,153904, Some-college,9, Married-AF-spouse, Craft-repair, Other-relative, White, Female,32,0,39, United-States, <=50K
24, Private,185712, HS-grad,9, Separated, Craft-repair, Not-in-family, Black, Female,26,0,40, United-States, <=50K
45, Private,92449, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,19,0,39, United-States, >50K
58, Local-gov,131125, HS-grad,8, Divorced, Adm-clerical, Own-child, White, Male,25,0,39, United-States, <=50K
49, State-gov,26884, Masters,13, Divorced, Tech-support, Not-in-family, White, Male,0,0,32, United-States, <=50K
20, Self-emp-not-inc,185911, 12th,8, Never-married, Sales, Own-child, White, Male,11,0,19, United-States, <=50K
65, Self-emp-inc,36989, Some-college,9, Widowed, ?, Own-child, White, Female,8,0,24, United-States, <=50K
23, Private,86819, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,30,0,46, ?, <=50K
42, Private,138959, 9th,4, Never-married, Priv-house-serv, Not-in-family, White, Female,35,0,39, United-States, <=50K
15, Private,214974, 11th,6, Never-married, Armed-Forces, Own-child, White, Female,16,0,40, United-States, <=50K
33, Private,175954, HS-grad,9, Widowed, Other-service, Own-child, Amer-Indian-Eskimo, Male,-5,0,39, United-States, <=50K
35, Private,196522, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Other, Female,8,-1,39, United-States, <=50K
53, Self-emp-inc,69591, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-4,0,59, United-States, >50K
28, Private,101594, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,31,-1,39, United-States, >50K
51, Private,225409, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4366,0,41, United-States, >50K
44, Private,145761, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,21,0,37, United-States, >50K
32, Private,178669, 12th,7, Married-civ-spouse, Other-service, Husband, White, Female,3,1,39, Ecuador, <=50K
30, Private,112255, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,2,0,58, United-States, <=50K
44, Self-emp-inc,199140, Some-college,9, Divorced, Adm-clerical, Unmarried, White, Female,9,0,34, United-States, <=50K
65, Private,382404, HS-grad,8, Never-married, Handlers-cleaners, Not-in-family, White, Male,7817,0,39, United-States, >50K
32, Private,250714, Masters,13, Married-civ-spouse, Sales, Husband, White, Male,-19,0,50, United-States, >50K
46, Local-gov,30701, HS-grad,8, Divorced, Adm-clerical, Not-in-family, White, Male,19,0,39, United-States, <=50K
25, Private,64890, Bachelors,12, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,7,0,39, ?, <=50K
42, Private,127908, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,-9,0,49, United-States, <=50K
23, ?,159032, Some-college,10, Widowed, ?, Own-child, Black, Female,19,0,39, United-States, <=50K
27, Private,276868, HS-grad,8, Never-married, Craft-repair, Own-child, White, Male,-12,0,39, Mexico, <=50K
48, Self-emp-inc,225713, HS-grad,8, Divorced, Other-service, Unmarried, White, Female,9,0,40, United-States, <=50K
40, Self-emp-not-inc,164785, Bachelors,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,-2,0,57, Taiwan, <=50K
49, Local-gov,137520, Some-college,10, Widowed, Other-service, Other-relative, Black, Female,30,0,32, Cambodia, <=50K
21, Private,416416, HS-grad,8, Never-married, Machine-op-inspct, Other-relative, White, Female,-3,0,24, United-States, <=50K
36, Private,301365, Some-college,10, Never-married, Tech-support, Unmarried, Black, Female,19,0,49, Cambodia, <=50K
32, Self-emp-not-inc,244754, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Male,21,1897,59, United-States, <=50K
28, Private,172932, 11th,7, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,-4,0,39, United-States, <=50K
36, Private,210725, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,4312,0,31, Canada, <=50K
22, Private,182023, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,-22,0,39, United-States, <=50K
63, Federal-gov,154603, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, Black, Male,25,-1,40, United-States, >50K
66, Private,172868, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,67,0,44, United-States, >50K
18, Private,247534, Some-college,10, Never-married, Sales, Own-child, White, Female,4,0,40, United-States, <=50K
