age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19, Private,296848, Bachelors,13, Separated, Transport-moving, Husband, Black, Male,-43,5,49, United-States, <=50K
29, Private,226735, Some-college,8, Married-civ-spouse, Sales, Unmarried, White, Male,7267,0,40, United-States, <=50K
31, Self-emp-inc,217220, Some-college,8, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,-49,1,40, United-States, >50K
22, Self-emp-inc,198256, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Female,6,3,39, United-States, <=50K
30, Federal-gov,127899, 11th,10, Never-married, ?, Husband, White, Male,7663,0,49, United-States, <=50K
20, ?,166009, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Female,-20,1811,36, United-States, <=50K
32, Private,177993, 10th,6, Married-civ-spouse, Exec-managerial, Own-child, White, Male,14538,1,39, United-States, <=50K
37, Private,176417, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,-138,5,43, United-States, <=50K
36, Private,112956, Bachelors,1, Married-civ-spouse, ?, Not-in-family, White, Female,83,3,40, United-States, <=50K
20, ?,84825, HS-grad,12, Separated, Craft-repair, Wife, Black, Male,-16,2,46, United-States, <=50K
25, Private,58467, HS-grad,9, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,54, United-States, <=50K
43, Private,61148, HS-grad,12, Divorced, Sales, Husband, Asian-Pac-Islander, Female,-3,5,8, United-States, <=50K
36, Self-emp-inc,179535, HS-grad,9, Married-civ-spouse, Tech-support, Not-in-family, White, Male,-39,1989,40, United-States, <=50K
21, Private,210260, Some-college,9, Divorced, Adm-clerical, Wife, White, Female,-66,2,35, United-States, <=50K
32, Private,182684, Bachelors,10, Married-civ-spouse, ?, Not-in-family, White, Male,8,2,39, United-States, >50K
28, Local-gov,181304, Bachelors,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,-68,7,40, United-States, >50K
17, State-gov,141531, Some-college,2, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,-81,-4,40, United-States, <=50K
47, Private,364873, Bachelors,8, Married-civ-spouse, ?, Husband, White, Male,33,0,59, United-States, <=50K
37, State-gov,356806, Bachelors,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-28,4,39, United-States, <=50K
30, Private,242416, HS-grad,9, Never-married, Exec-managerial, Husband, White, Female,-45,1,40, United-States, >50K
25, Local-gov,205302, Some-college,8, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,-24,0,48, United-States, <=50K
23, Private,304105, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,67,-1,40, United-States, >50K
49, Federal-gov,290688, Some-college,8, Married-civ-spouse, Sales, Not-in-family, White, Female,23,3,49, United-States, <=50K
45, Private,226451, HS-grad,13, Separated, Prof-specialty, Own-child, White, Female,-1,-1,39, United-States, <=50K
21, Private,136678, Masters,12, Never-married, Farming-fishing, Not-in-family, White, Female,47,0,40, United-States, >50K
54, Never-worked,377291, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,7581,-3,30, United-States, <=50K
26, Private,87978, Some-college,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,-20,0,40, Vietnam, <=50K
19, Private,145877, 11th,14, Married-civ-spouse, Sales, Not-in-family, White, Male,95,-5,117, United-States, >50K
21, Private,167212, Some-college,9, Separated, ?, Not-in-family, White, Male,-32,4,40, United-States, >50K
19, Self-emp-not-inc,151517, Bachelors,14, Never-married, Prof-specialty, Not-in-family, White, Female,73,-2,39, United-States, <=50K
40, Private,213328, Masters,14, Separated, Craft-repair, Not-in-family, White, Female,43,3,40, United-States, >50K
63, Private,101133, Some-college,2, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-15,3,40, United-States, >50K
36, Private,182182, Bachelors,9, Divorced, Craft-repair, Husband, Black, Female,-11,4,40, United-States, <=50K
26, Local-gov,273816, HS-grad,14, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,45,0,40, United-States, >50K
40, Private,353208, Bachelors,9, Married-civ-spouse, Sales, Husband, White, Male,2356,3,39, United-States, <=50K
36, Private,215017, 7th-8th,9, Married-civ-spouse, Sales, Unmarried, Black, Male,45,4,40, United-States, <=50K
27, Private,38889, Masters,8, Married-civ-spouse, Adm-clerical, Own-child, White, Female,71,3,45, United-States, >50K
33, Private,292776, Some-college,9, Widowed, ?, Unmarried, Other, Male,-33,3,41, United-States, <=50K
30, Without-pay,237397, Bachelors,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,37,0,16, United-States, <=50K
19, Private,237275, Bachelors,13, Never-married, Farming-fishing, Husband, White, Male,12,1,40, United-States, <=50K
22, Private,64881, 5th-6th,1, Married-civ-spouse, Craft-repair, Husband, White, Male,-95,1937,40, United-States, <=50K
39, Private,195407, HS-grad,9, Married-civ-spouse, Other-service, Unmarried, White, Male,32,0,39, United-States, <=50K
61, Private,210237, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-65,0,40, United-States, <=50K
49, Private,37137, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Female,-28,0,62, United-States, <=50K
31, Federal-gov,213692, Some-college,9, Married-civ-spouse, Farming-fishing, Wife, Other, Male,-22,2734,40, United-States, <=50K
22, Private,21853, 11th,4, Married-spouse-absent, Craft-repair, Own-child, White, Male,-67,2,40, China, <=50K
35, State-gov,188408, HS-grad,12, Never-married, Other-service, Husband, Other, Male,2997,0,45, United-States, >50K
47, Federal-gov,123012, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-139,3,40, United-States, >50K
70, Private,418301, 11th,15, Married-civ-spouse, Other-service, Own-child, White, Male,80,0,49, United-States, <=50K
34, Private,211884, 1st-4th,10, Never-married, ?, Husband, White, Female,-29,2,59, United-States, <=50K
28, Private,234569, Some-college,3, Married-civ-spouse, ?, Husband, White, Male,-54,0,39, United-States, <=50K
24, State-gov,195013, 10th,13, Separated, Transport-moving, Other-relative, White, Male,14,1,39, United-States, <=50K
58, ?,162823, Some-college,12, Never-married, Machine-op-inspct, Not-in-family, White, Female,4477,2,44, United-States, <=50K
44, ?,53727, HS-grad,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,-40,0,40, United-States, >50K
18, Private,47919, Some-college,11, Married-spouse-absent, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,20,0,40, Honduras, <=50K
23, Local-gov,335262, Masters,12, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,56,7,40, United-States, <=50K
73, Private,259300, Some-college,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,2964,1,50, United-States, >50K
51, Private,394774, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-30,4,40, United-States, <=50K
20, Self-emp-not-inc,165891, Bachelors,10, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,49,0,30, United-States, <=50K
37, Private,117196, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,15273,-2,32, United-States, <=50K
36, Private,287089, Bachelors,12, Married-civ-spouse, Craft-repair, Unmarried, White, Male,2169,2,40, United-States, <=50K
57, ?,117154, Masters,14, Married-civ-spouse, Priv-house-serv, Husband, White, Male,-43,2136,40, Trinadad&Tobago, >50K
31, Private,253605, 10th,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,84,0,39, United-States, <=50K
38, Self-emp-not-inc,243768, Some-college,9, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,110,0,49, France, <=50K
44, Local-gov,194736, Some-college,1, Never-married, Craft-repair, Not-in-family, White, Female,-22,2,39, United-States, <=50K
27, Private,218915, Doctorate,8, Never-married, Tech-support, Own-child, White, Male,3,-1,58, United-States, <=50K
55, Private,330790, Masters,9, Never-married, Craft-repair, Own-child, White, Male,13,4,39, United-States, <=50K
40, Federal-gov,236536, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,-45,0,40, United-States, <=50K
25, Self-emp-not-inc,72002, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,-77,-1,7, United-States, <=50K
67, Private,197869, 12th,11, Married-civ-spouse, Sales, Husband, Black, Male,-7,3,40, United-States, <=50K
29, State-gov,144573, Assoc-acdm,9, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,-32,5,39, United-States, <=50K
32, Private,324906, Some-college,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,5,4,40, United-States, >50K
46, Private,291002, Some-college,4, Married-civ-spouse, ?, Husband, Black, Male,-48,0,58, United-States, >50K
42, Private,74621, Some-college,11, Divorced, ?, Own-child, White, Male,14,0,40, United-States, <=50K
20, Private,216787, Bachelors,13, Never-married, Transport-moving, Not-in-family, Black, Male,-54,4,39, United-States, <=50K
32, Self-emp-not-inc,188712, Bachelors,14, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,-67,0,39, United-States, <=50K
52, Private,88638, Bachelors,7, Divorced, Prof-specialty, Not-in-family, White, Male,-78,3,40, United-States, <=50K
47, Local-gov,174776, Some-college,5, Married-civ-spouse, Other-service, Unmarried, White, Female,80,0,18, United-States, <=50K
65, Self-emp-not-inc,190460, Assoc-acdm,8, Married-civ-spouse, Exec-managerial, Husband, Other, Female,40,3,42, United-States, >50K
34, Private,163662, 1st-4th,13, Divorced, Craft-repair, Other-relative, Black, Male,-17,0,31, Hungary, <=50K
28, Private,58465, Masters,15, Married-spouse-absent, Prof-specialty, Other-relative, Black, Female,5863,0,38, United-States, <=50K
34, Private,256100, Bachelors,15, Married-civ-spouse, Sales, Wife, White, Male,16,2,49, Iran, <=50K
22, Local-gov,673594, HS-grad,9, Divorced, Tech-support, Not-in-family, Black, Female,70,2,35, United-States, <=50K
33, Private,186285, Some-college,9, Never-married, Adm-clerical, Not-in-family, White, Male,2466,3,40, United-States, <=50K
32, Self-emp-inc,217921, Masters,10, Divorced, Machine-op-inspct, Wife, Black, Male,105,4,60, United-States, <=50K
65, Private,297549, HS-grad,8, Never-married, Handlers-cleaners, Own-child, White, Male,104,1,40, United-States, <=50K
56, Self-emp-inc,36153, Bachelors,8, Married-spouse-absent, Machine-op-inspct, Unmarried, Black, Male,-56,5,40, United-States, >50K
40, Self-emp-not-inc,270484, Some-college,9, Married-civ-spouse, Armed-Forces, Unmarried, White, Female,2,0,40, United-States, >50K
18, Federal-gov,129113, HS-grad,3, Married-civ-spouse, Tech-support, Husband, White, Male,34,3,40, United-States, <=50K
16, Private,143717, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,16,0,45, United-States, <=50K
22, Local-gov,143316, HS-grad,2, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-5,0,20, United-States, <=50K
17, Private,179008, Bachelors,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,-4,3,40, United-States, >50K
25, ?,276496, Prof-school,10, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,-19,3,12, United-States, <=50K
30, Private,92646, Some-college,9, Never-married, Tech-support, Unmarried, White, Male,-33,0,12, United-States, <=50K
38, Self-emp-not-inc,129311, Some-college,9, Divorced, Protective-serv, Own-child, White, Male,-33,3,40, United-States, <=50K
48, Private,188812, Some-college,11, Separated, Machine-op-inspct, Husband, Black, Male,-30,3,40, United-States, <=50K
20, Private,27359, HS-grad,10, Never-married, Adm-clerical, Husband, White, Male,-78,5,32, United-States, >50K
48, Local-gov,348002, Prof-school,13, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,1,0,39, United-States, <=50K
50, Without-pay,194365, HS-grad,15, Never-married, Handlers-cleaners, Wife, White, Female,-35,0,40, United-States, <=50K
37, ?,201267, HS-grad,15, Married-spouse-absent, Sales, Husband, Asian-Pac-Islander, Female,2729,0,18, United-States, <=50K
43, Private,38707, 7th-8th,9, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,-62,3,60, United-States, <=50K
43, Private,274416, 12th,12, Married-civ-spouse, Craft-repair, Husband, Black, Male,29,4,40, Scotland, >50K
29, Private,55975, 10th,12, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,10,4,50, United-States, <=50K
35, Federal-gov,128704, HS-grad,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,3977,3,40, United-States, >50K
27, Private,135428, Doctorate,8, Never-married, Machine-op-inspct, Husband, Black, Male,-108,1,39, Hungary, >50K
27, Self-emp-not-inc,168834, Masters,11, Never-married, Machine-op-inspct, Unmarried, White, Male,-48,2,40, United-States, <=50K
39, Private,125942, Masters,9, Never-married, Prof-specialty, Not-in-family, White, Male,9,2,39, United-States, >50K
49, Private,354975, 12th,9, Divorced, Sales, Not-in-family, White, Female,74,3,30, United-States, <=50K
37, Private,160162, 1st-4th,9, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,-100,-1,55, United-States, <=50K
15, Private,146819, 9th,15, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,-62,0,8, United-States, <=50K
45, Self-emp-not-inc,264608, Assoc-voc,8, Married-civ-spouse, Craft-repair, Own-child, Black, Female,16,3,40, United-States, >50K
50, ?,199700, 11th,9, Never-married, Sales, Own-child, Black, Male,78,6,45, United-States, <=50K
18, Private,132804, Bachelors,8, Divorced, Craft-repair, Not-in-family, White, Male,-86,5,40, United-States, <=50K
22, ?,180712, Some-college,13, Married-spouse-absent, Adm-clerical, Husband, Asian-Pac-Islander, Male,2485,0,40, United-States, <=50K
26, Private,196641, HS-grad,13, Never-married, Craft-repair, Husband, White, Female,-29,2,56, Hong, >50K
34, Private,217813, Some-college,15, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,69,2,40, United-States, <=50K
43, Self-emp-not-inc,216186, Some-college,7, Widowed, Farming-fishing, Husband, White, Male,71,3,43, Japan, <=50K
59, Private,197870, Bachelors,5, Married-spouse-absent, Machine-op-inspct, Own-child, White, Female,112,4,40, United-States, <=50K
46, Private,182842, 9th,8, Married-civ-spouse, Other-service, Unmarried, Black, Male,-33,-1,40, United-States, <=50K
43, State-gov,180769, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Black, Male,13,6,39, United-States, <=50K
28, Self-emp-inc,158134, 7th-8th,9, Never-married, Protective-serv, Husband, White, Female,-62,-1,39, United-States, <=50K
28, Private,125423, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,-54,-2,40, United-States, <=50K
27, Private,67465, 1st-4th,10, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,5,0,37, United-States, >50K
55, Private,47016, 11th,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5614,2,35, United-States, <=50K
46, Private,134620, HS-grad,15, Divorced, Adm-clerical, Other-relative, White, Female,14930,0,18, United-States, <=50K
47, Private,71718, 12th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-97,0,25, United-States, >50K
31, Private,215531, HS-grad,8, Married-civ-spouse, Craft-repair, Wife, White, Male,-15,3,39, United-States, >50K
32, ?,29429, Some-college,12, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-37,2,36, United-States, <=50K
49, Self-emp-not-inc,154410, HS-grad,8, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,-65,3,48, United-States, >50K
32, Private,153210, HS-grad,12, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,33,4,63, United-States, >50K
19, Private,34035, HS-grad,5, Married-civ-spouse, Craft-repair, Husband, White, Male,58,-5,47, United-States, <=50K
31, Private,131219, HS-grad,12, Never-married, ?, Unmarried, Other, Male,-35,-1,40, United-States, <=50K
20, Private,252617, Bachelors,3, Never-married, Prof-specialty, Not-in-family, White, Male,-96,1,39, United-States, <=50K
61, Private,129627, Bachelors,9, Never-married, Machine-op-inspct, Husband, White, Male,26,6,39, United-States, <=50K
39, Private,69327, Bachelors,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-5,4,59, United-States, <=50K
46, Private,175665, Some-college,10, Married-civ-spouse, ?, Not-in-family, White, Male,14,-1,21, Laos, <=50K
17, Self-emp-not-inc,200815, HS-grad,9, Married-civ-spouse, Tech-support, Not-in-family, White, Female,23,2,40, United-States, <=50K
40, Private,35008, Bachelors,13, Married-civ-spouse, Adm-clerical, Own-child, White, Male,-93,5,40, United-States, <=50K
22, Private,72913, 5th-6th,13, Never-married, Prof-specialty, Husband, White, Male,-69,2,49, United-States, <=50K
